Date,SubDivision,GangId,OrderNumber,OperationNumber,TrackId,MegaWorkBlock,ShadowWorkBlock,SplitWorkBlock,TieType,WBMileFrom,WBMileTo,AnchorPattern,SpikePattern,FastenerTypeTie,TravelTimeDuringBlocks,ActualStartTime,ActualEndTime,TieNumberType,NumberofTampers,PadInsulatorType,ExpectedOutput,ConfidenceLevel,Version,workBlockPlannedMinutes,TieDensity
00:00.0,SQUAMISH,W53T05TC,707565942,410,1,No,No,No,WOOD,146.6000061,146.6000061,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,23.3297863,0.699999988,1,0,5280
00:00.0,SKEENA,W54T0200,707565906,410,SF19,No,No,No,WOOD,67.77999878,67.80000305,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,102.6900024,0.699999988,1,180,4998.932129
00:00.0,EDSON,W51T02TB,707567182,410,1,Yes,Yes,No,CONCRETE,204.8000031,204.8399963,Pattern 10,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,211.6741638,0.699999988,1,0,0
00:00.0,BULKLEY,W54T04TD,707566872,410,1,No,No,No,CONCRETE,124.4000015,124.4499969,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,135.8549957,0.699999988,1,0,2520.230713
00:00.0,YALE,W53T0100,707569330,410,9999,No,No,No,WOOD,0,0.280000001,Pattern 6,A,NA,0,NULL,NULL,NA,0,NULL,482.5050049,0.699999988,1,10,4460.714355
00:00.0,YALE,W53T0100,707569330,410,9999,No,No,No,WOOD,0,0.280000001,Pattern 6,A,NA,0,NULL,NULL,NA,0,NULL,482.5050049,0.699999988,1,10,4460.714355
00:00.0,YALE,W53T02TJ,707565295,710,1,No,No,No,CONCRETE,21.5,21.55999947,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,220.9700012,0.699999988,1,0,4900.043457
00:00.0,YALE,W53T02TE,707565295,410,1,No,No,No,CONCRETE,21.73999977,21.77000046,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,76.51499939,0.699999988,1,0,2533.275391
00:00.0,ROSETOWN,W44T01TC,707565560,310,1,No,No,No,WOOD,36,40.77000046,Pattern 8,D,NA,60,NULL,NULL,NA,0,NULL,137.9799957,0.699999988,1,300,7.547169209
00:00.0,YALE,W53T02TJ,707565295,710,1,No,No,No,CONCRETE,21.70000076,21.79999924,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,227.3249969,0.699999988,1,0,5440.083008
00:00.0,YALE,W53T02TE,707565295,410,1,No,No,No,CONCRETE,21.77000046,21.79999924,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,89.06999969,0.699999988,1,0,2966.787354
00:00.0,EDSON,W51T02TB,707567182,410,1,Yes,Yes,No,CONCRETE,204.6999969,204.7299957,Pattern 10,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,70.13999939,0.699999988,1,0,2333.428223
00:00.0,SKEENA,W54T0200,707565906,410,1,No,No,No,WOOD,67.68000031,73.5,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,176.1950073,0.699999988,1,180,25.25773239
00:00.0,SKEENA,W54T0200,707565906,410,1,No,No,No,WOOD,67.68000031,73.5,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,177.4499969,0.699999988,1,180,25.25773239
00:00.0,YALE,W53T0100,707565622,410,04S,No,No,No,WOOD,8,8.090000153,Pattern 6,D,NA,0,NULL,NULL,NA,0,NULL,84.98000336,0.699999988,1,240,977.776123
00:00.0,SKEENA,W54T0200,707565906,410,1,No,No,No,WOOD,68.98999786,73.30000305,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,184.1349945,0.699999988,1,180,28.07421303
00:00.0,EDSON,W51T02TB,707567182,410,1,Yes,Yes,No,CONCRETE,204.6999969,204.7400055,Pattern 10,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,107.4749985,0.699999988,1,0,2649.434082
00:00.0,SKEENA,W54T02TC,707566866,710,1,No,No,No,CONCRETE,51,51,Pattern 10,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,4.258749962,0.699999988,1,0,0
00:00.0,YALE,W53T0100,707569330,410,9999,No,No,No,WOOD,0,0.340000004,Pattern 6,A,NA,0,NULL,NULL,NA,0,NULL,729.7650146,0.699999988,1,1,2279.411621
00:00.0,YALE,W53T02TE,707565295,410,1,No,No,No,CONCRETE,33.59999847,33.65000153,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,136.2949982,0.699999988,1,0,2519.846191
00:00.0,YALE,W53T02TJ,707565295,710,1,No,No,No,CONCRETE,21.70000076,21.90999985,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,436.3900146,0.699999988,1,0,5352.404297
00:00.0,YALE,W53T0100,707569330,410,9999,No,No,No,WOOD,0,0.189999998,Pattern 6,A,NA,0,NULL,NULL,NA,0,NULL,355.9249878,0.699999988,1,1,1978.947388
00:00.0,SKEENA,W54T02TC,707566866,710,1,No,No,No,CONCRETE,40.49000168,51.29999924,Pattern 10,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,577.0750122,0.699999988,1,0,517.3914185
00:00.0,SKEENA,W54T02TC,707566866,710,1,No,No,No,CONCRETE,40.49000168,51.29999924,Pattern 10,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,577.0750122,0.699999988,1,0,517.3914185
00:00.0,SKEENA,W54T02TC,707566866,710,1,No,No,No,CONCRETE,40.49000168,51.29999924,Pattern 10,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,577.0750122,0.699999988,1,0,517.3914185
00:00.0,SKEENA,W54T02TC,707566866,710,1,No,No,No,CONCRETE,40.49000168,51.29999924,Pattern 10,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,577.0750122,0.699999988,1,0,517.3914185
00:00.0,EDSON,W51T02TB,707567182,410,1,Yes,Yes,No,CONCRETE,204.6000061,204.6199951,Pattern 10,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,59.78499985,0.699999988,1,0,2851.566406
00:00.0,SKEENA,W54T0200,707565906,410,1,No,No,No,WOOD,68.5,71,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,226.8549957,0.699999988,1,180,78.80000305
00:00.0,SKEENA,W54T0200,707565906,410,1,No,No,No,WOOD,68.5,71,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,224.4450073,0.699999988,1,180,78.80000305
00:00.0,SKEENA,W54T0200,707565906,410,1,No,No,No,WOOD,66.06999969,66.09999847,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,137.25,0.699999988,1,180,4733.525879
00:00.0,YALE,W53T0100,707569330,410,9999,No,No,No,WOOD,0,0.230000004,Pattern 6,A,NA,0,NULL,NULL,NA,0,NULL,392.894989,0.699999988,1,1,2304.3479
00:00.0,YALE,W53T02TJ,707565295,710,1,No,No,No,CONCRETE,15.69999981,16.20000076,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,156.6399994,0.699999988,1,0,5273.989746
00:00.0,YALE,W53T02TJ,707565295,710,1,No,No,No,CONCRETE,33.40000153,33.52000046,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,367.769989,0.699999988,1,0,5308.380371
00:00.0,YALE,W53T02TE,707565295,410,1,No,No,No,CONCRETE,33.65000153,33.72999954,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,199.9100037,0.699999988,1,0,2500.062012
00:00.0,CLEARWATER,W53T06TK,707565247,710,1,No,No,No,CONCRETE,5,5,Pattern 10,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,4.258749962,0.699999988,1,0,0
00:00.0,YALE,W53T0100,707569330,410,9999,No,No,No,WOOD,0,0.270000011,Pattern 6,A,NA,0,NULL,NULL,NA,0,NULL,443.9049988,0.699999988,1,1,1862.962891
00:00.0,SKEENA,W54T0200,707565906,410,1,No,No,No,WOOD,67.79000092,69,Pattern 10,D,NA,0,NULL,NULL,NA,0,NULL,166.9049988,0.699999988,1,180,133.8843994
00:00.0,YALE,W53T02TE,707565295,410,1,No,No,No,CONCRETE,33.70000076,33.70999908,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,45.125,0.699999988,1,0,1700.2854
00:00.0,YALE,W53T02TE,707565295,410,1,No,No,No,CONCRETE,33.72999954,33.81999969,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,224.8800049,0.699999988,1,0,2522.218018
00:00.0,YALE,W53T02TE,707565295,410,1,No,No,No,CONCRETE,33.70000076,33.70999908,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,45.125,0.699999988,1,0,1700.2854
00:00.0,YALE,W53T02TE,707565295,410,1,No,No,No,CONCRETE,33.72999954,33.81999969,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,224.8800049,0.699999988,1,0,2522.218018
00:00.0,YALE,W53T02TJ,707565295,710,1,No,No,No,CONCRETE,33.04000092,33.20999908,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,443.3900146,0.699999988,1,0,5276.527344
00:00.0,YALE,W53T02TE,707565295,410,1,No,No,No,CONCRETE,80.19999695,80.27999878,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,217.3650055,0.699999988,1,0,2724.937744
00:00.0,YALE,W53T02TJ,707565295,710,1,No,No,No,CONCRETE,80.19999695,80.34999847,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,402.6000061,0.699999988,1,0,5199.947266
00:00.0,ROSETOWN,W44T01TC,707565560,310,1,No,No,No,WOOD,49.59999847,55,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,138.9250031,0.699999988,1,0,6.481479645
00:00.0,ROBSON,W51T01TL,707567522,710,1,No,No,No,CONCRETE,3.579999924,4.199999809,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,135.25,0.699999988,1,0,5322.581543
00:00.0,BULKLEY,W54T04TD,707566872,410,1,No,No,No,CONCRETE,124.2799988,124.3499985,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,193.6300049,0.699999988,1,0,2771.440674
00:00.0,SKEENA,W54T02TC,707565906,710,1,No,No,No,WOOD,68.34999847,68.90000153,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,768.2000122,0.699999988,1,0,5323.606934
00:00.0,SKEENA,W54T0200,707565906,410,1,No,No,No,WOOD,62.68999863,62.70000076,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,38.50500107,0.699999988,1,180,3899.166992
00:00.0,YALE,W50P0T03,707565622,410,1,No,No,No,WOOD,0.100000001,1.070000052,Pattern 10,D,NA,40,NULL,NULL,NA,0,NULL,200.1150055,0.699999988,1,360,209.2783508
00:00.0,SKEENA,W54T0200,707565906,410,1,No,No,No,WOOD,62.38999939,62.40000153,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,40.04000092,0.699999988,1,180,6498.611816
00:00.0,SKEENA,W54T02TC,707565906,710,1,No,No,No,WOOD,68.01999664,68.5,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,770.625,0.699999988,1,0,5262.463379
00:00.0,BULKLEY,W54T04TD,707566872,410,1,No,No,No,CONCRETE,111.2699966,111.4000015,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,334.5150146,0.699999988,1,0,2569.134277
00:00.0,ROSETOWN,W44T01TC,707565560,310,1,No,No,No,WOOD,41,41,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,171.1705933,0.699999988,1,0,0
00:00.0,YALE,W53T02TJ,707565295,710,1,No,No,No,CONCRETE,80.19999695,80.30999756,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,391.980011,0.699999988,1,0,5209.062012
00:00.0,YALE,W53T02TE,707565295,410,1,No,No,No,CONCRETE,80.27999878,80.33000183,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,142.9499969,0.699999988,1,0,2679.836426
00:00.0,BULKLEY,W54T04TD,707566872,410,1,No,No,No,CONCRETE,111.1600037,111.2900009,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,339.894989,0.699999988,1,0,2607.747314
00:00.0,BULKLEY,W54T04TD,707566872,410,1,No,No,No,CONCRETE,102.2399979,102.3399963,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,251.7550049,0.699999988,1,0,2570.039307
00:00.0,BULKLEY,W54T04TD,707566872,410,1,No,No,No,CONCRETE,102.1399994,102.2399979,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,267.8649902,0.699999988,1,0,2750.041992
00:00.0,BULKLEY,W54T04TD,707566872,410,1,No,No,No,CONCRETE,102.0500031,102.1200027,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,191.9700012,0.699999988,1,0,2728.583252
00:00.0,YALE,W53T02TJ,707565295,710,1,No,No,No,CONCRETE,96.69999695,96.72000122,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,104.4349976,0.699999988,1,0,5598.804199
00:00.0,YALE,W53T02TJ,707565295,710,1,No,No,No,CONCRETE,92.30000305,92.40000153,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,227.3249969,0.699999988,1,0,5150.078613
00:00.0,BULKLEY,W54T04TD,707566872,410,1,No,No,No,CONCRETE,95.69000244,95.80000305,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,289.019989,0.699999988,1,0,2636.349121
00:00.0,WAINWRIGHT,W51T0500,707567266,710,1,Yes,Yes,No,WOOD,220,220.5500031,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,704.039978,0.699999988,1,0,5272.698242
00:00.0,NEENAH,S72T01TC,707566220,410,1,No,No,No,WOOD,185.5,185.5200043,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,30.19499969,0.699999988,1,0,1499.679688
00:00.0,NEENAH,S72T01TC,707566220,410,1,No,No,No,WOOD,185.5,185.5099945,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,5,0.699999988,1,0,500.2748108
00:00.0,SKEENA,W54T0200,707565906,410,1,No,No,No,WOOD,46.99000168,48.29999924,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,83.94499969,0.699999988,1,180,62.59553528
00:00.0,SQUAMISH,W50P0T07,707565942,410,1,No,No,No,WOOD,7.949999809,7.949999809,Pattern 8,A,NA,30,NULL,NULL,NA,0,NULL,422.1834412,0.699999988,1,480,0
00:00.0,WAINWRIGHT,W51T0500,707567266,710,1,Yes,Yes,No,WOOD,219,219.2100067,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,498.1400146,0.699999988,1,0,5237.927734
00:00.0,WAINWRIGHT,W50P0T03,707567842,410,1,Yes,Yes,No,WOOD,0.01,0.860000014,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,619.5750122,0.699999988,1,180,718.8234863
00:00.0,BULKLEY,W54T04TD,707566872,410,1,No,No,No,CONCRETE,95.58999634,95.69999695,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,289.019989,0.699999988,1,0,2636.349121
00:00.0,YALE,W53T02TJ,707565295,710,1,No,No,No,CONCRETE,92.5,92.69999695,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,427.3450012,0.699999988,1,0,5300.081055
00:00.0,BULKLEY,W54T02TC,707566872,710,1,No,No,No,CONCRETE,124.5400009,124.6500015,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,393.5249939,0.699999988,1,30,5145.425781
00:00.0,BULKLEY,W54T04TD,707566872,410,1,No,No,No,CONCRETE,95.52999878,95.58999634,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,166.6750031,0.699999988,1,0,2733.44458
00:00.0,WAINWRIGHT,W50P0T03,707567842,410,1,Yes,Yes,No,WOOD,0.400000006,1.919999957,Pattern 10,D,NA,0,NULL,NULL,NA,0,NULL,870.3300171,0.699999988,1,180,533.5526123
00:00.0,WAINWRIGHT,W51T0500,707567266,710,GB01,Yes,Yes,No,WOOD,199.3000031,199.5800018,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,545.8300171,0.699999988,1,0,10714.33203
00:00.0,WAINWRIGHT,W51T0500,707567266,710,GB01,Yes,Yes,No,WOOD,199.3000031,199.5800018,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,545.8300171,0.699999988,1,0,10714.33203
00:00.0,BULKLEY,W54T04TC,707566872,710,1,No,No,No,CONCRETE,95.48000336,101.5,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,537.9550171,0.699999988,1,0,312.1264343
00:00.0,BULKLEY,W54T04TD,707566872,410,1,No,No,No,CONCRETE,93.19999695,93.26000214,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,163.6950073,0.699999988,1,0,2666.436035
00:00.0,WAINWRIGHT,W50P0T03,707567842,410,VF03,Yes,Yes,No,WOOD,0.01,0.769999981,Pattern 6,A,NA,0,NULL,NULL,NA,0,NULL,806.8099976,0.699999988,1,180,1188.157959
00:00.0,WAINWRIGHT,W50P0T03,707567842,410,VF03,Yes,Yes,No,WOOD,0.01,0.769999981,Pattern 6,A,NA,0,NULL,NULL,NA,0,NULL,806.8099976,0.699999988,1,180,1188.157959
00:00.0,SQUAMISH,W50P0T07,707565942,410,1,No,No,No,WOOD,123.7399979,123.7399979,Pattern 8,A,NA,30,NULL,NULL,NA,0,NULL,422.1834412,0.699999988,1,480,0
00:00.0,RIVERS,W40P0W18,707566093,510,1,Yes,Yes,No,WOOD,53.59999847,53.59999847,Pattern 10,B,NA,0.779998779,NULL,NULL,NA,0,NULL,8.3125,0.699999988,1,1,0
00:00.0,RIVERS,W40P0W18,707566093,610,1,Yes,Yes,No,WOOD,53.59999847,53.59999847,Pattern 10,B,NA,0.220000029,NULL,NULL,NA,0,NULL,8.329999924,0.699999988,1,1,0
00:00.0,RIVERS,W40P0W18,707566093,510,1,Yes,Yes,No,WOOD,53.59999847,53.59999847,Pattern 10,B,NA,0.779998779,NULL,NULL,NA,0,NULL,8.3125,0.699999988,1,1,0
00:00.0,NEENAH,S72T01TC,707566220,410,N101,No,No,No,WOOD,186.5,186.5099945,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,12.02999973,0.699999988,1,0,1200.659546
00:00.0,CLEARWATER,W53T06TK,707565247,710,1,No,No,No,CONCRETE,0,0,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,1.320000052,0.699999988,1,0,0
00:00.0,NEENAH,S72T01TC,707566220,410,N101,No,No,No,WOOD,181.6799927,186.7200012,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,270.9849854,0.699999988,1,0,2.380948305
00:00.0,NEENAH,S72T01TC,707566220,410,N101,No,No,No,WOOD,181.6799927,186.7200012,Pattern 8,A,NA,0,NULL,NULL,NA,0,NULL,270.9849854,0.699999988,1,0,2.380948305
00:00.0,RIVERS,W40P0W18,707566093,510,1,Yes,Yes,No,WOOD,53.70000076,53.70000076,Pattern 10,B,NA,0.180000305,NULL,NULL,NA,0,NULL,8.329999924,0.699999988,1,1,0
00:00.0,RIVERS,W40P0W18,707566093,510,1,Yes,Yes,No,WOOD,53.70000076,53.70000076,Pattern 10,B,NA,0.180000305,NULL,NULL,NA,0,NULL,8.329999924,0.699999988,1,1,0
00:00.0,RIVERS,W40P0W18,707566093,510,1,Yes,Yes,No,WOOD,53.70000076,53.70000076,Pattern 10,B,NA,0.180000305,NULL,NULL,NA,0,NULL,8.329999924,0.699999988,1,1,0
00:00.0,RIVERS,W40P0W18,707566093,510,1,Yes,Yes,No,WOOD,53.70000076,53.70000076,Pattern 10,B,NA,0.180000305,NULL,NULL,NA,0,NULL,8.329999924,0.699999988,1,1,0
00:00.0,RIVERS,W40P0W18,707566093,510,1,Yes,Yes,No,WOOD,53.70000076,53.70000076,Pattern 10,B,NA,0.180000305,NULL,NULL,NA,0,NULL,8.329999924,0.699999988,1,1,0
00:00.0,RIVERS,W40P0W18,707566093,510,1,Yes,Yes,No,WOOD,53.70000076,53.70000076,Pattern 10,B,NA,0.180000305,NULL,NULL,NA,0,NULL,8.329999924,0.699999988,1,1,0
00:00.0,RIVERS,W40P0W18,707566093,510,1,Yes,Yes,No,WOOD,53.70000076,53.70000076,Pattern 10,B,NA,0.180000305,NULL,NULL,NA,0,NULL,8.329999924,0.699999988,1,1,0
00:00.0,RIVERS,W40P0W18,707566093,510,1,Yes,Yes,No,WOOD,53.70000076,53.70000076,Pattern 10,B,NA,0.180000305,NULL,NULL,NA,0,NULL,8.329999924,0.699999988,1,1,0
00:00.0,RIVERS,W40P0W18,707566093,510,1,Yes,Yes,No,WOOD,53.70000076,53.70000076,Pattern 10,B,NA,0.180000305,NULL,NULL,NA,0,NULL,8.329999924,0.699999988,1,1,0
00:00.0,SQUAMISH,W50P0T07,707565942,410,1,No,No,No,WOOD,10.60999966,10.60999966,Pattern 8,A,NA,30,NULL,NULL,NA,0,NULL,422.1834412,0.699999988,1,480,0
00:00.0,SKEENA,W54T0200,707565906,410,1,No,No,No,WOOD,47.59000015,47.79999924,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,71.14499664,0.699999988,1,180,338.0967102
00:00.0,ASHCROFT,W53T0300,707565706,410,1,No,No,No,CONCRETE,88.5,88.51999664,Pattern 8,B,NA,75,NULL,NULL,NA,0,NULL,63.06999969,0.699999988,1,240,3100.520508
00:00.0,ASHCROFT,W53T03TK,707565706,710,1,No,No,No,CONCRETE,89,89.31999969,Pattern 8,B,NA,75,NULL,NULL,NA,0,NULL,268.4899902,0.699999988,1,180,5281.254883
00:00.0,NEENAH,S72T01TD,707566220,410,01S,No,No,No,WOOD,171.3000031,171.3399963,Pattern 6,A,NA,0,NULL,NULL,NA,0,NULL,29.86499977,0.699999988,1,0,650.1091309
00:00.0,ASHCROFT,W53T01TE,707565706,710,1,No,No,No,CONCRETE,88.5,88.58999634,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,292.0450134,0.699999988,1,0,5000.203613
00:00.0,ASHCROFT,W53T0300,707565706,410,1,No,No,No,CONCRETE,88.55000305,88.59999847,Pattern 8,B,NA,60,NULL,NULL,NA,0,NULL,128.7649994,0.699999988,1,240,2380.218018
00:00.0,SKEENA,W54T0200,707565906,410,1,No,No,No,WOOD,44.77999878,44.79999924,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,105.0699997,0.699999988,1,180,5149.882324
00:00.0,SQUAMISH,W50P0T07,707565942,410,1,No,No,No,WOOD,68.83000183,68.83000183,Pattern 8,A,NA,30,NULL,NULL,NA,0,NULL,422.1834412,0.699999988,1,480,0
00:00.0,WAINWRIGHT,W51T0500,707567266,710,1,Yes,Yes,No,WOOD,166.3000031,182.8000031,Pattern 10,D,NA,0,NULL,NULL,NA,0,NULL,688,0.699999988,1,0,145.4545441
00:00.0,WAINWRIGHT,W51T0500,707567266,710,1,Yes,Yes,No,WOOD,166.3000031,182.8000031,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,676.1950073,0.699999988,1,0,145.4545441
00:00.0,WAINWRIGHT,W50P0T03,707567842,410,VF09,Yes,Yes,No,WOOD,0.01,0.670000017,Pattern 6,D,NA,0,NULL,NULL,NA,0,NULL,770.5499878,0.699999988,1,180,1168.181763
00:00.0,BULKLEY,W54T02TC,707566872,710,1,No,No,No,CONCRETE,124.3399963,124.5999985,Pattern 8,B,CLIP_RAIL,60,NULL,NULL,NA,0,NULL,485.7799988,0.699999988,1,70,5192.265137
00:00.0,FRASER,W54T03TR,707568987,410,AA14,No,No,No,WOOD,0,0.02,Pattern 6,A,NA,0,NULL,NULL,NA,0,NULL,11.97999954,0.699999988,1,0,600
00:00.0,EDSON,W51T02TB,707567182,410,1,Yes,Yes,No,CONCRETE,204.6999969,204.75,Pattern 10,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,136.6450043,0.699999988,1,0,2539.844971
00:00.0,BULKLEY,W54T02TC,707566872,710,1,No,No,No,CONCRETE,124.2399979,124.6999969,Pattern 8,B,CLIP_RAIL,120,NULL,NULL,NA,0,NULL,152.6300049,0.699999988,1,173,5223.92334
00:00.0,WAINWRIGHT,W50P0T03,707567842,410,VF10,Yes,Yes,No,WOOD,0.01,0.730000019,Pattern 6,A,NA,0,NULL,NULL,NA,0,NULL,614.0999756,0.699999988,1,180,799.999939
00:00.0,WAINWRIGHT,W50P0T03,707567842,410,VF25,Yes,Yes,No,WOOD,0.01,0.670000017,Pattern 6,D,NA,0,NULL,NULL,NA,0,NULL,718.6599731,0.699999988,1,180,1133.333252
00:00.0,WAINWRIGHT,W50P0T03,707567842,410,VF10,Yes,Yes,No,WOOD,0.01,0.730000019,Pattern 6,A,NA,0,NULL,NULL,NA,0,NULL,614.0999756,0.699999988,1,180,799.999939
00:00.0,WAINWRIGHT,W50P0T03,707567842,410,VF25,Yes,Yes,No,WOOD,0.01,0.670000017,Pattern 6,D,NA,0,NULL,NULL,NA,0,NULL,718.6599731,0.699999988,1,180,1133.333252
00:00.0,WAINWRIGHT,W51T0500,707567266,710,1,Yes,Yes,No,WOOD,156.3000031,156.6000061,Pattern 10,B,NA,0,NULL,NULL,NA,0,NULL,468.2049866,0.699999988,1,0,5333.279297
00:00.0,SQUAMISH,W50P0T07,707565942,410,1,No,No,No,WOOD,81.43000031,81.43000031,Pattern 8,A,NA,30,NULL,NULL,NA,0,NULL,422.1834412,0.699999988,1,480,0
00:00.0,ASHCROFT,W53T0300,707565706,410,1,No,No,No,CONCRETE,88.59999847,88.65000153,Pattern 8,B,NA,90,NULL,NULL,NA,0,NULL,131.8500061,0.699999988,1,200,2439.851074
00:00.0,ASHCROFT,W53T03TK,707565706,710,1,No,No,No,CONCRETE,90,90.33999634,Pattern 8,D,NA,115,NULL,NULL,NA,0,NULL,208.1600037,0.699999988,1,120,5232.40918
00:00.0,ASHCROFT,W53T03TK,707565706,710,1,No,No,No,CONCRETE,103,103.4199982,Pattern 8,B,NA,0,NULL,NULL,NA,0,NULL,150.2149963,0.699999988,1,0,5238.118164
00:00.0,ASHCROFT,W53T0300,707565706,410,1,No,No,No,CONCRETE,103.25,103.3099976,Pattern 8,B,NA,50,NULL,NULL,NA,0,NULL,165.5449982,0.699999988,1,240,2666.775146
00:00.0,SQUAMISH,W50P0T07,707565942,410,1,No,No,No,WOOD,87.30000305,87.30000305,Pattern 8,A,NA,30,NULL,NULL,NA,0,NULL,422.1834412,0.699999988,1,480,0
00:00.0,BULKLEY,W54T04TC,707566872,710,1,No,No,No,CONCRETE,110.0500031,111.3000031,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,218.0549927,0.699999988,1,0,2708
00:00.0,BULKLEY,W54T04TC,707566872,710,1,No,No,No,CONCRETE,110.0500031,111.3000031,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,218.0549927,0.699999988,1,0,2708
00:00.0,BULKLEY,W54T04TC,707566872,710,1,No,No,No,CONCRETE,110.0500031,111.3000031,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,218.0549927,0.699999988,1,0,2708
00:00.0,EDSON,W51T02TB,707567182,410,1,Yes,Yes,No,CONCRETE,204.8000031,204.8500061,Pattern 10,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,149.8350067,0.699999988,1,0,2859.825439
00:00.0,BULKLEY,W54T04TC,707566872,710,1,No,No,No,CONCRETE,102.3000031,102.3000031,Pattern 8,B,CLIP_RAIL,0,NULL,NULL,NA,0,NULL,1.320000052,0.699999988,1,0,0
